asset_id,source_id,relative_path,media_type,byte_size,sha256,format_hint
5a0e1d2fe097a840d46a8734a3246a66cc43a20eb201dfe61643990d115e7712,usgs_arra_2013,CI.CLC/CI.CLC/CI_CLC_Raw_Data/CLC_MASWSR/2001.dat,surface_wave_survey,1600512,416114bf6d984f2b335a662b22f148ad825d0b36dc16382e90a3541a9ca1585f,seg2
7027bbbd7c587631c2f43a14d3a31322816ce1e3233299c85fc22d0cdec69b36,usgs_arra_2013,CI.CLC/CI.CLC/CI_CLC_Raw_Data/CLC_MASWSR/2002.dat,surface_wave_survey,1600504,908a79a16bcf3bf6a0f56c3970756244f963c3651202fbd51d3eb00b68b3cadd,seg2
889f1afd99de4bb98294c55a29549259ce44c6e9fea49fee365b459cf7cb2465,usgs_arra_2013,CI.CLC/CI.CLC/CI_CLC_Raw_Data/CLC_MASWSR/2003.dat,surface_wave_survey,1600640,62347fc6d0c035893f92e56d8bfe45a8a412452de8dfd8f1c58ca53f6d9e922a,seg2
36048deb7d9c29ce1de7cf04b1d83b97189779cc18ea4d777e6fd36096b05adf,usgs_arra_2013,CI.CLC/CI.CLC/CI_CLC_Raw_Data/CLC_MASWSR/2004.dat,surface_wave_survey,1600640,f6c8560724ec6bc31297331c0a5590f8af2921661ae596fe832d24dc0bf4adef,seg2
9c7878cb5078d3c7dd1bddef8b1cb21ca55688f5474b1c35869d90c1efdaf65b,usgs_arra_2013,CI.CLC/CI.CLC/CI_CLC_Raw_Data/CLC_MASWSR/2005.dat,surface_wave_survey,1600484,614670db123a1d00f1374c0bcc53cf609f9fa956b25d0c7f2ea2dc7f9e953df9,seg2
e08978236bdb1fee88fde1691e7a372b44a4b4cd7ea97ead1f7a92b6a0c5899d,usgs_arra_2013,CI.CLC/CI.CLC/CI_CLC_Raw_Data/CLC_MASWSR/2006.dat,surface_wave_survey,1600488,111768973370a4c9c95abd24052a5b62c31c0059797fa1f331ecd66ac70b07b3,seg2
377e7b6ae2faf4652464a2980da5f22aa26c82df84a33b7fe1f8bb74414773b2,usgs_arra_2013,CI.CLC/CI.CLC/CI_CLC_Raw_Data/CLC_MASWSR/2007.dat,surface_wave_survey,1600484,3333a436670c2352a5aa3ce086c4a9295002fd74dcedba12cd568e09a09cd1b7,seg2
ec4e4b01375e2a3339a1c3e059b7e0c20e08e80284bd4c2a01f5fe447627759d,usgs_arra_2013,CI.CLC/CI.CLC/CI_CLC_Raw_Data/CLC_MASWSR/2008.dat,surface_wave_survey,1600484,7bab9c30de5695b39ea605b665d539ff525d0fccc0d05d2b0b7818ce062763f3,seg2
4ad3e2454108a1091baf4d58154f620cd3aeb82034ce41c826c6438bb5b94b7b,usgs_arra_2013,CI.CLC/CI.CLC/CI_CLC_Raw_Data/CLC_MASWSR/2009.dat,surface_wave_survey,1600520,a7077f3df5f1bf54a4c99455c6974e6787251549d774132146263b45ac0bdedc,seg2
5e629d3a1638f8e2cb4aa355af62d3294a7fa1cd3515fc7db96bcd93c3710aa3,usgs_arra_2013,CI.CLC/CI.CLC/CI_CLC_Raw_Data/CLC_MASWSR/2010.dat,surface_wave_survey,1600512,eca2f5672b413805d2faf29626490f6b97dcf7491d99c14f471e6f3619cecc27,seg2
802abe37ab5689f5f6e45fa470c480fa414bf3032459d55be806e98bc361ef95,usgs_arra_2013,CI.CLC/CI.CLC/CI_CLC_Raw_Data/CLC_MASWSR/2011.dat,surface_wave_survey,1600484,83e33af990e7da39273cc891218e932dce972c9d2f19eeead212bc74081438c1,seg2
d8892c04fa7e65c815be974bae5d11e022f160271502e388cebbb5c06c3c187f,usgs_arra_2013,CI.CLC/CI.CLC/CI_CLC_Raw_Data/CLC_MASWSR/2012.dat,surface_wave_survey,1600484,ea5b644f3f4a58c069692a6b4e0fc700641332ab20e1413a19ef184bb587b4f9,seg2
dd85896ae34db37768ea8ec1f2ee5a720090e3093cf5cd6687433a8a1cba2c6e,usgs_arra_2013,CI.CLC/CI.CLC/CI_CLC_Raw_Data/CLC_MASWSR/2013.dat,surface_wave_survey,1600484,f8ffe54591f1fcc734c78e6460fc4ac028361bf053551e181b3102baa785872b,seg2
8c67b8fa84bed6ea388e682d240801f2a6d637d84028738515fc0eb8a25b338e,usgs_arra_2013,CI.CLC/CI.CLC/CI_CLC_Raw_Data/CLC_MASWSR/2014.dat,surface_wave_survey,1600484,f2e7ae298970c9244bc74c1ddddffa64bee7a560ea7de2134f6de255651c3635,seg2
2193350a6db2319b4a47fa7a8a735032e4f41ae503763a5afe69b424f5b8eff7,usgs_arra_2013,CI.CLC/CI.CLC/CI_CLC_Raw_Data/CLC_MASWSR/2015.dat,surface_wave_survey,1600484,82f1ff5fe2765d789cf2b8f97f19b954f3d8471f74176bde0e3cee5dab7620ee,seg2
3b84d775a011d102e21c8e458ad722eab77d118504eeb2db9d71b35fccb8a0d5,usgs_arra_2013,CI.CLC/CI.CLC/CI_CLC_Raw_Data/CLC_MASWSR/2016.dat,surface_wave_survey,1600484,897189bbcd6faba772cbcd0d173d35e4105f05e1525eccb644d19fcfb588bda4,seg2
f4ef41fc0f44890237a9805d264d5a355eadc0c9814fc4f8a5767be97bacb684,usgs_arra_2013,CI.CLC/CI.CLC/CI_CLC_Raw_Data/CLC_MASWSR/2017.dat,surface_wave_survey,1600484,48358ca12ee1adb82e9e03a44bd9ebe48d1d6c49dbc610888fc2fc93a31b0f03,seg2
54e9addfa2ae4220d54e73fb00fed33150e47b967041b1bb65fb397237cd9490,usgs_arra_2013,CI.CLC/CI.CLC/CI_CLC_Raw_Data/CLC_MASWSR/2018.dat,surface_wave_survey,1600484,e2ab9eaf4ef933817cd0fdf6d815e195d000037275aee2929f8fc973db79373c,seg2
8eb1bed9904d3cc428c49a8c993b0e3b772a41e02d82456fe153d79edfb7f1d3,usgs_arra_2013,CI.CLC/CI.CLC/CI_CLC_Raw_Data/CLC_MASWSR/2019.dat,surface_wave_survey,1600484,d98d6a552b3de4a3e1aea6609527e2eef8d5a22825df250fd8beac20a08b81c9,seg2
b1a684562c055fd5a5c4fd2e9600cf85bbd5dbc27f461e3cdd82e13e1ff80a0f,usgs_arra_2013,CI.CLC/CI.CLC/CI_CLC_Raw_Data/CLC_MASWSR/2020.dat,surface_wave_survey,1600484,6351ff8f29bb56a368aaae80f1fccdaf7d313abe243a97e87782cd3ac60a86c3,seg2
b73e0f39fcb4b8123169a1c34e580f4a4d52f274fb0f8e4e56df0f8fb8d2121b,usgs_arra_2013,CI.CLC/CI.CLC/CI_CLC_Raw_Data/CLC_MASWSR/2021.dat,surface_wave_survey,1600484,41f6d375fb08883bae26be11028976b4efd56ac9b6c359a80b8816dafb324756,seg2
9cadd2ee0b2311f3f87bf42437ca9959da546fc824e312b347c61c717532aa97,usgs_arra_2013,CI.CLC/CI.CLC/CI_CLC_Raw_Data/CLC_MASWSR/2022.dat,surface_wave_survey,1600484,b93c32aab5435bfb5e3e8f0cc032c377704c0c5dfcccee18e33f1517dbe8c6ff,seg2
cd29188b5aead15cc4a2bacc1c8f760787be27ca7742252c6a43d55e1bba3268,usgs_arra_2013,CI.CLC/CI.CLC/CI_CLC_Raw_Data/CLC_MASWSR/2023.dat,surface_wave_survey,1600484,35524f73fd7c9ae357db5dd1fa59127e261e228908e8b6c1ce92ea009239dbe4,seg2
8f62798b501b757fb1f58d59cdc70656fbc79b88aa209910bcf3b7011b2b049b,usgs_arra_2013,CI.CLC/CI.CLC/CI_CLC_Raw_Data/CLC_MASWSR/2024.dat,surface_wave_survey,1600484,0ce1b46195bd0ad243cfef050a3b5fa4240542f95aeb5f9c00ae8df8344b68d7,seg2
d2dcc9f4cb8ef0df71b3eee0df50585ba2db62f9d7c2404cc043e7571fa2af11,usgs_arra_2013,CI.CLC/CI.CLC/CI_CLC_Raw_Data/CLC_MASWSR/2025.dat,surface_wave_survey,1600484,d408de17ce49ba7d0385b4b651e1b513b0bb26bec9c08a3d5afe2218abefd4a3,seg2
ef28fc895754a5cf4f60751c7628518c815100558e803b0d4803eb8659ae3c0a,usgs_arra_2013,CI.CLC/CI.CLC/CI_CLC_Raw_Data/CLC_MASWSR/2026.dat,surface_wave_survey,1600484,ab0be072738180f9b4cbe3ce719da90e8e932bfdc247eed0ce435a04a01e5063,seg2
20d847e32ff259a2a36ff4587af481359065b7ca96ae8c31a90bed5a7a1f64c9,usgs_arra_2013,CI.CLC/CI.CLC/CI_CLC_Raw_Data/CLC_MASWSR/2027.dat,surface_wave_survey,1600488,b5c350fd5535ac9057bb2a65d3d5377e07f4b766bcb9b2b40bbdfd4f524ce844,seg2
2066a212b09bc6e4eeb6e51c1af912c311d722f7d5cb24beb3148590a0f9b81f,usgs_arra_2013,CI.CLC/CI.CLC/CI_CLC_Raw_Data/CLC_MASWSR/2028.dat,surface_wave_survey,1600488,f54c9efa4762a4199193314ed4158991c7d500da1b6695663f8c8a9bd3b577cc,seg2
28c0787fa1839cefa5709b04efee3f5765ce4745146034a77db6f14d029abfca,usgs_arra_2013,CI.CLC/CI.CLC/CI_CLC_Raw_Data/CLC_Photos/Coso 001.jpg,image,1259450,1cab2f336dd144d2ec9161eb65234da3ee2c94e5ffc2f67bae300e8cdf34d0ac,
f4e6bd1162df396abeb88080c73ede7b7570b3c71836826029019d1e7961b787,usgs_arra_2013,CI.CLC/CI.CLC/CI_CLC_Raw_Data/CLC_Photos/Coso 002.jpg,image,1435414,66e248b5024fe8f63d6ea9b8999128b8216249478e8c6bc77dcc0f8b05a4cf6f,
e3f97f071ae57c5a759dc3f160bf701fd972541f0991443d106e38a5afadfb98,usgs_arra_2013,CI.CLC/CI.CLC/CI_CLC_Raw_Data/CLC_Photos/Coso 003.jpg,image,1411207,586cf6c15f1e3ff9187e17336ee9a346b5b99433be59b4d7d8219d22e7c28373,
613409159fb0a843018f4765e5dbbd34d909cc4c6ec7c8fec4fa649a4349e5df,usgs_arra_2013,CI.CLC/CI.CLC/CI_CLC_Raw_Data/CLC_Photos/Coso 004.jpg,image,1454268,b5ec7c912c261f843780a26dbfce4486580dbe0156b13b37e24c82084fd6c89f,
de1fe75d160b1066cdf33fdc50e90d9d480936d8dcc6750c3e01590d1d8604c9,usgs_arra_2013,CI.CLC/CI.CLC/CI_CLC_Raw_Data/CLC_Photos/Coso 005.jpg,image,1271002,173036d73b1278f9b21878d0eeec358201cbd98138e858215d7699d6fa70ee3a,
d1a339c92e9536f6db8cfb0ce1e002dbc5915f20b59705b30eb1007c6af1bf82,usgs_arra_2013,CI.CLC/CI.CLC/CI_CLC_Raw_Data/CLC_Photos/Thumbs.db,unknown,13312,1dea95ea0353c0fdc4a3aa00c5c4f822852d927e725b4a57d6936230bf49ea34,
047d6d21ac2327ee9123184a774042a0e996915961af213b78ad68f51a2cb552,usgs_arra_2013,CI.CLC/CI.CLC/CI_CLC_Raw_Data/FILE FORMATS.docx,site_metadata,13396,0fb4c8b68b67965d10e664f9b8bb9b06a19507817365c9d883a06f98598519d6,
54171665b613c33aade57cddb36b8b46290fdb8c5d707586f873d221ef998b3d,usgs_arra_2013,CI.DRE/CI.DRE/CI.DRE.pdf,site_report,742535,1c5d00512c8b2e4ed60f73e66f68ba7ff6358c0ee14456a20989090f2455eadb,
7137e19f4b70bda55d8db087547aa106155e47f11580310c418e9f974f3dd977,usgs_arra_2013,CI.DRE/CI.DRE/CI_DRE_Raw_Data/CI-DRE  Locations.xls,site_metadata,19456,006380c0d6dc57bc488894ff927eb3975cd0164397606f8646dd35100efea36f,
5f6c810c829466dd59752a8e0ee04b15a907e8899a43812c3b0043149bc77d7e,usgs_arra_2013,CI.DRE/CI.DRE/CI_DRE_Raw_Data/CI_DRE_Forms.pdf,field_note,825141,fe2f90faf379e630424110ff7451c11e8e8d8fe453ed22ecde7ef7befa5b34f7,
017641924bc66cd2b0eb3d140ceb0db71bff7961dab5b0ee237cc6a4e26ee503,usgs_arra_2013,CI.DRE/CI.DRE/CI_DRE_Raw_Data/DRE_HVSR/20110202192637.Q292.txt,ambient_noise_waveform,14849262,4c19ccc43a445aac236a7e841d48f1ede1dad7a3fc8508ecb5d32aebd55b98c3,ascii_3c
baf7b0b7f352f5d7f0fe412c0a9756bf989abe8489793d27963062d5198d5d2f,usgs_arra_2013,CI.DRE/CI.DRE/CI_DRE_Raw_Data/DRE_HVSR/20110202193158.Q288.txt,ambient_noise_waveform,13981503,d6857df28862d4e2172eadfed104c9ec4de55d407ad880afbada0e93effd8461,ascii_3c
4fa9e83456459763e498b850b51bf7f265143da35564150cf1a8b7d5e8a7ee8d,usgs_arra_2013,CI.DRE/CI.DRE/CI_DRE_Raw_Data/DRE_HVSR/20110202193517.Q289.txt,ambient_noise_waveform,15174986,c9b0d73e35352ea2883beaf8d5de404cb661bf9bc83a8b9a7d7999cced4a6f73,ascii_3c
0d2aa49c3d98de8b11699c4780f3b29410c4e03e12c6c26aafed4aeba4881218,usgs_arra_2013,CI.DRE/CI.DRE/CI_DRE_Raw_Data/DRE_HVSR/20110202202637.Q292.txt,ambient_noise_waveform,10539233,3a6eca2ded0bceee59b0d3965d779b021dd5364d1f4d2937c7db3ab9652e772a,ascii_3c
ec18c074370f8eae5c1dda8d381790f3ea71e42f4cc84d0fde9e68bd0d45f921,usgs_arra_2013,CI.DRE/CI.DRE/CI_DRE_Raw_Data/DRE_HVSR/20110202203158.Q288.txt,ambient_noise_waveform,8517285,b4d29bae386bda29abba09a5729ef23723cc9f3761bbe4a201a25d40f208eca4,ascii_3c
59dada0f459eb27b9c27c91c042f33e1bce7471be2c3066d73007395232ae521,usgs_arra_2013,CI.DRE/CI.DRE/CI_DRE_Raw_Data/DRE_HVSR/20110202203517.Q289.txt,ambient_noise_waveform,8445952,e8980c242099316b1fab73e33f28ed11a9f922409d6ef92db46dfa50710d9ba1,ascii_3c
f458997c6dc8533eb114ec4e27d996a2524fcd67af1a6cfdcde2e6923d2f0601,usgs_arra_2013,CI.DRE/CI.DRE/CI_DRE_Raw_Data/DRE_MASW/1001.dat,surface_wave_survey,992228,e0d324902e2bde9070197ae225ac4b46675cae3e7ffb778aa6d154b96fdd77e4,seg2
fc7dce28ebcfd49df4a8d8589004daeb17ac6b9746432ce1a631c24b8668c61d,usgs_arra_2013,CI.DRE/CI.DRE/CI_DRE_Raw_Data/DRE_MASW/1002.dat,surface_wave_survey,992232,888bd435fca65d99e20843c8150fc18340f5135b5668b7fec892db9cdc3a42d7,seg2
c31df5cb14f1e5834aec471eaee8d86fe26b9d92f5e8f3555fe511672f74ac20,usgs_arra_2013,CI.DRE/CI.DRE/CI_DRE_Raw_Data/DRE_MASW/1003.dat,surface_wave_survey,992228,f9844e0264ea6aae4b3ee218acfb75d5ba3559767f058d9d9b6540be7035fe13,seg2
228b75e8817f7f45a7754e81ccda366a338425eb6cacd06168e9e150ddbebaa7,usgs_arra_2013,CI.DRE/CI.DRE/CI_DRE_Raw_Data/DRE_MASW/1004.dat,surface_wave_survey,992228,dad7a939a1ad5d148cc07cf36b5f5340981984150822f1f7cede1e59cc25dee7,seg2
3d4d10e78732646d351c569605f28750cd857ddea9eade2576c02e2d04de5e0b,usgs_arra_2013,CI.DRE/CI.DRE/CI_DRE_Raw_Data/DRE_MASW/1005.dat,surface_wave_survey,992228,61bd82930d3073a8fc5c8ab8f7262b5d95451b892974e2523b30e12299babcf3,seg2
4a136c60eaa3bf7f3f53b160e9f243b32c58bbdb155c7420ace7b0c3766139db,usgs_arra_2013,CI.DRE/CI.DRE/CI_DRE_Raw_Data/DRE_MASW/1006.dat,surface_wave_survey,992228,bcb0bf7eafac47aed49f16ae5631c8b964bc993561f8e6b38de75b4021ddfa19,seg2
84900c1eea0c9c26877dca4a12d47004770af0942862431f7efaebfe0683eb5a,usgs_arra_2013,CI.DRE/CI.DRE/CI_DRE_Raw_Data/DRE_MASW/1006c.dat,surface_wave_survey,989920,ad8ee9aded6f6a56cb0c99fb2a92117fc035c09999e3414886c34ef5acac1289,seg2
c0e2804ff1134b17a53c84da9170ff6d7f716675fa61aeb37fce475b5e23baa9,usgs_arra_2013,CI.DRE/CI.DRE/CI_DRE_Raw_Data/DRE_MASW/1007.dat,surface_wave_survey,992228,bcd7b3af81f662f31e97d9be5cb5b731dc35324cf5f01c25af3fc7cb441464da,seg2
e67d7cf2097b03f582e5bc3a1ef6507cddc382f71252fd7056cb38b23a9b86cc,usgs_arra_2013,CI.DRE/CI.DRE/CI_DRE_Raw_Data/DRE_MASW/1008.dat,surface_wave_survey,992228,3b949032187477a71c643fe9879125ea517cfe35b1c1795eab9ad69abcd1fb26,seg2
27081dc568c89b183ff850b2c1ce449ba5dd04c16a48a58e85d8f3c9adc989cd,usgs_arra_2013,CI.DRE/CI.DRE/CI_DRE_Raw_Data/DRE_MASW/1009.dat,surface_wave_survey,992228,a2afe37b988637042427d195e3cdf3124514111027973186841d2fde3c3fee4c,seg2
f830cb3a21ece67d0f408458ac594c844e9cc014dd04c4eac71625c6233cf1f9,usgs_arra_2013,CI.DRE/CI.DRE/CI_DRE_Raw_Data/DRE_MASW/1010.dat,surface_wave_survey,992228,576d40e3c151ddcf3f2c44c0f1220f5a24a504f335be6eeae93f2f596c4f6f50,seg2
0b634c465c71ec8b7638f9bd027dc5f830f6c074242958d33a34db3d0050e9ac,usgs_arra_2013,CI.DRE/CI.DRE/CI_DRE_Raw_Data/DRE_MASW/1011.dat,surface_wave_survey,992228,112f77d12bef426f0cf8206509b9e0865bada691c08ead148b05a5fd6cc688ef,seg2
bb71664d8a875af593ea1d113daaa45916e60d3563a4dc005765aabb07e07090,usgs_arra_2013,CI.DRE/CI.DRE/CI_DRE_Raw_Data/DRE_MASW/1012.dat,surface_wave_survey,992228,91a75088de805723137ab833de6153f5bb6e51a3c43eb7b90c18b5843845c08b,seg2
dd205574660e2bd6f9f4901ba3b22780a83904542b05e9e6884c00af509ee40e,usgs_arra_2013,CI.DRE/CI.DRE/CI_DRE_Raw_Data/DRE_MASW/1013.dat,surface_wave_survey,992228,5d844098e5dd842c162c1f0a553f20fa55f392cdcca8b9082ddf46ae511c6a9d,seg2
02efe69fb07e88b21954c0510fd087ec4d4f8cc0b8e663138175421580261b49,usgs_arra_2013,CI.DRE/CI.DRE/CI_DRE_Raw_Data/DRE_MASW/1014.dat,surface_wave_survey,992228,b0a26dc78b5a624d76da92c66e0de2ea289b0fc9a3dd89df1b7389ee48adbe3e,seg2
e206732577f1d7e2dbe42cd4c47d2902ff9773049390d74f08d1100436cc3870,usgs_arra_2013,CI.DRE/CI.DRE/CI_DRE_Raw_Data/DRE_MASW/1015.dat,surface_wave_survey,992228,ce3031a2426b74bec7f55bba73e2b916adc68900848356b60d3991188408b0ec,seg2
e67e6c60abf77a00d94365a1ec6239ca7d4dba48af1f31ef4c428d12923f9e5c,usgs_arra_2013,CI.DRE/CI.DRE/CI_DRE_Raw_Data/DRE_MASW/1016.dat,surface_wave_survey,992228,c4963b702d18739d0e1c93f4cbc43debad3436a00864d3d1bc98f098a0acec04,seg2
c1af8b01c1fa536359f574b7ef448327c85170f4fdeb4b17fc75466eaedf046d,usgs_arra_2013,CI.DRE/CI.DRE/CI_DRE_Raw_Data/DRE_Photos/DSC01054.JPG,image,4505962,663e129a5c78829534a65bdd5f69e853baf48a8d52497316261655ada35bd365,
eeeb649ea50ee428ea2dd91dabc225f91d5f78b5ab1e5d1d45b847725a276c7b,usgs_arra_2013,CI.DRE/CI.DRE/CI_DRE_Raw_Data/DRE_Photos/DSC01055.JPG,image,4516204,78dd6eb6c9232571b38902c1cd036b30c06cc8d29afaf02ffa2872abc69ea868,
f20a5e9d2fc5bc22e52e5c24b9ddd8b9d3768de9ac94c86e3ee81e1924fe155d,usgs_arra_2013,CI.DRE/CI.DRE/CI_DRE_Raw_Data/DRE_Photos/DSC01056.JPG,image,4579933,b1af91809de99ffc85622cf057af8f26d7acc332529e1535ec28c56321e14353,
da05e91ad6b2844a086d4cde9ea513bf7823b896017bdf45e3cd8e75e5c117ff,usgs_arra_2013,CI.DRE/CI.DRE/CI_DRE_Raw_Data/DRE_Photos/DSC01057.JPG,image,4421871,cd541470c8d0f93296d1538a64e61e3473b5a526de8f6edb88c6138268a429ce,
e00c63d99b234957f2691faf72e3b13048f4773cddd8945a1a8f4e6155659706,usgs_arra_2013,CI.DRE/CI.DRE/CI_DRE_Raw_Data/DRE_Photos/DSC01058.JPG,image,4452657,65be91b1d3013ecc084bef57e808f11e95884956590e4649c4aacc743831dfcd,
8b8cd7639e673d2f689864f6f3b8142edcf238c6c2e668e8337f5b1deb05aaf0,usgs_arra_2013,CI.DRE/CI.DRE/CI_DRE_Raw_Data/DRE_Photos/DSC01059.JPG,image,4520741,f4a334c3f106a6b484a74e890193cb97588705fca713c8d61075549f9600532b,
d7b8698b61c8aa30aba0793bf4528af4570cc5581f6474f8e1eaac6d97e67a6b,usgs_arra_2013,CI.DRE/CI.DRE/CI_DRE_Raw_Data/DRE_Photos/DSC01060.JPG,image,4534768,87adafb634e62b45eded074a12a2acc570f3dff3f1823d6b665615be85c6976d,
4f89066b3f9c1e4c595302faf2fe490e521b68d07341bd40d9124ea32af77c0f,usgs_arra_2013,CI.DRE/CI.DRE/CI_DRE_Raw_Data/DRE_Photos/DSC01061.JPG,image,3740721,49bd645962b197e9cf1c124ea29fa1074a5028cb793a08ff18ec17abc8cdcf45,
e674b3b9c472f56dcb812f58f6b5ce616e5a39da6d8fc7314a5bedf22261afa7,usgs_arra_2013,CI.DRE/CI.DRE/CI_DRE_Raw_Data/DRE_Photos/DSC01062.JPG,image,4450854,0d9cc1a3d567fa517d55a8bc8b1a9fcbd2bd9bd2a45e7575a1ef71dcc27b1608,
320a76107a650edb210a0cac26d9201ffc1a5368b51d3a1a7b2d5d72cbba98d0,usgs_arra_2013,CI.DRE/CI.DRE/CI_DRE_Raw_Data/DRE_Photos/DSC01063.JPG,image,4373550,3650487bd21ede8c6bfabe0879bf34a547d514a7cdfff58c924a9aaa7751ee6b,
1f7d04a2cd101d6e0e1fd5a5f5548aae86771145cdeb4be9997e91f1bfadcba4,usgs_arra_2013,CI.DRE/CI.DRE/CI_DRE_Raw_Data/DRE_Photos/DSC01064.JPG,image,4456303,34aef6fd48f36a71722dd71a7a933943c9cff0f1b6dc6a62bfed9cc43ee7c727,
2fa41e747bdc310cd7dcc74924ee3d3c356bd38c22a215625a2a3fb4aeabb948,usgs_arra_2013,CI.DRE/CI.DRE/CI_DRE_Raw_Data/DRE_Photos/DSC01065.JPG,image,3604225,58700f488410ae1549e208ecef7c46c6bbbf902e664686a9f44f6fdd37146cba,
1a8827893352b52b34cea8f69f0ba83d19123f36f76467fd652f6aecf7fbe953,usgs_arra_2013,CI.DRE/CI.DRE/CI_DRE_Raw_Data/DRE_Photos/DSC01066.JPG,image,3696015,358be02466d3b399a822f60c4a4f0d1c8101dc0fe8c6c4e354342560b664335b,
104f076b10bda55825a901a21ff155f642810317779eab9859337007366473d4,usgs_arra_2013,CI.DRE/CI.DRE/CI_DRE_Raw_Data/DRE_Photos/DSC01067.JPG,image,4456816,924b96735de937879f7bcee46720c1b440bed31ff1d6f7a9631cfa45d0578602,
22b3cde7cc9a0ff51c0bebcfd5620ebad3281d21e6f9c08a3e6eeb6fb221e56c,usgs_arra_2013,CI.DRE/CI.DRE/CI_DRE_Raw_Data/DRE_Photos/DSC01068.JPG,image,4419668,2ea1476914d7e0fef2bea98da071279313d0dd8ecbb0c6de5c9a9f44a1edf875,
e63f742f14c67e2be64779f5ac59ec064253ff4e456cf77b20b6fa3cade3ccdd,usgs_arra_2013,CI.DRE/CI.DRE/CI_DRE_Raw_Data/DRE_Photos/DSC01069.JPG,image,4465601,5fc0272d44dbe86a3c23c3af648cdc116be135fa13c358fb15f1f5c3176dc962,
1eb2f02b0b1d3924bb1d206e15c53c7b71fe3794c97ece4552c431b019a47c2e,usgs_arra_2013,CI.DRE/CI.DRE/CI_DRE_Raw_Data/DRE_Photos/DSC01070.JPG,image,3677725,9f061328f570f92b122c495863f633981f13821897ed50726f141e37b54b98cb,
74eb5c312da88c6e7962def51f43f9f9ff563d0096badc727947119ea36c0011,usgs_arra_2013,CI.DRE/CI.DRE/CI_DRE_Raw_Data/DRE_Photos/DSC01071.JPG,image,3673222,e895f596b8218e2d25af893836a835792f19067f225ec02397799ff0530c00ed,
e9fdddaf18aeb7d4782649696eac00675e7c9cb20313aacd45bf9f0d484fdd71,usgs_arra_2013,CI.DRE/CI.DRE/CI_DRE_Raw_Data/DRE_Photos/DSC01072.JPG,image,4481369,67bed7def180064322427af96a6ef4eab5e850ae63a0a0a0296f00a720506b46,
bd8fa83a836cc829403037169f3f6bf44162a409bef31dff0454d8552acafd3c,usgs_arra_2013,CI.DRE/CI.DRE/CI_DRE_Raw_Data/DRE_Photos/Thumbs.db,unknown,112128,3070b6d5362798ac4b5b8b05a374f469ecee3ddf12165faca2791cbf317710e1,
8477fc04025a9ccdb8abfdaca1189f8dcda02e8a9850f1d9a5b25f6ff2e63ce4,usgs_arra_2013,CI.DRE/CI.DRE/CI_DRE_Raw_Data/DRE_SASW/A1.DAT,surface_wave_survey,5414,6647d1ba8433cf89920f16fd4761ad35eeec93d908e12b56879921d0a164eed0,hp_sdf
70f5367076b48bb1d4b7a24dacaab7f64a97f8ef9ebd27a252524cc5521e2624,usgs_arra_2013,CI.DRE/CI.DRE/CI_DRE_Raw_Data/DRE_SASW/A10.DAT,surface_wave_survey,2338,aa206d6630827b9f764a025b007827f6ae3decf0abc92cd35d5a3a65a78d5ab4,hp_sdf
25c2998aaf0c450c406315e5b9db7e774aec49147f4daea6c2816429305ebd2a,usgs_arra_2013,CI.DRE/CI.DRE/CI_DRE_Raw_Data/DRE_SASW/A11.DAT,surface_wave_survey,3366,99c5cdf4d4feb80318341a3485e898ba70a0b24fe81793ed7e0cc8bd43f8fbbe,hp_sdf
4b94d85d7ca6c581b00d3ed625b93c81545f2867ee964b1028740c3dd2953cad,usgs_arra_2013,CI.DRE/CI.DRE/CI_DRE_Raw_Data/DRE_SASW/A12.DAT,surface_wave_survey,2338,d552698f1f04076d7f2994f71a41e242ca37ec07704c6784ec83bba229240d46,hp_sdf
6b53a48c7a1bb82225e0cdf4c703e70733b526f7fa5d795961fe65c996b07e47,usgs_arra_2013,CI.DRE/CI.DRE/CI_DRE_Raw_Data/DRE_SASW/A13.DAT,surface_wave_survey,2342,bbb3dad7a515ed5639d9af4a04c4c2db3f5d3b0b85ea6851fa8a65721c091838,hp_sdf
52818f8cb5cf32e0781c3947642779f8fc21be6d073af8c413d52462ba4951bb,usgs_arra_2013,CI.DRE/CI.DRE/CI_DRE_Raw_Data/DRE_SASW/A14.DAT,surface_wave_survey,1826,e27f3f5d6843cdec5e9f671dbd561174af6bbd45854277a20d3bf290a6f66076,hp_sdf
46042fa2fc8326759c3bcb7cc609679f6014a525f29f2a13105f538e297a35be,usgs_arra_2013,CI.DRE/CI.DRE/CI_DRE_Raw_Data/DRE_SASW/A15.DAT,surface_wave_survey,2342,6472b7507e62aa5f9d092359e73d7402c4ac657e309ab1c4c1eeea2f3c2a54b6,hp_sdf
262e9dfec185f233517c1ddd51c287f9301786c0d0c5b8e06b2bf2cbab247859,usgs_arra_2013,CI.DRE/CI.DRE/CI_DRE_Raw_Data/DRE_SASW/A16.DAT,surface_wave_survey,1826,0339587742687f7c00e21ba360983134f08c15802442e8422d8004be70dfc4a1,hp_sdf
b6126ade01169dbddc49ca580d4f2d2ace0081a62d97fd6bba5026fbb58089e0,usgs_arra_2013,CI.DRE/CI.DRE/CI_DRE_Raw_Data/DRE_SASW/A17.DAT,surface_wave_survey,2342,ff8504f3a34fd8663bf8ccd7527ebf429975dede36bc511aa599558f6aad483c,hp_sdf
